customer_id,first_name,order_id,title,order_date,order_year,order_month,order_day,order_weekday,is_weekend,title_length,total_orders_x,recency_days_x,word_count,recency_days_y,total_orders_y,recency_days,is_churn,total_orders
55,Sianna,5419,Martin Chuzzlewit,2022-04-24 14:46:24.638412,2022,4,24,6,1,17,51,157,2,157,48,157,0,48
22,Alley,5286,Martin Chuzzlewit,2024-01-10 20:57:52.209612,2024,1,10,2,0,17,54,51,2,51,54,51,0,54
146,Reece,4583,Selected Poems,2024-02-29 12:49:28.008012,2024,2,29,3,0,14,35,30,2,30,35,30,0,35
553,Meridel,553,Three Men in a Boat and Three Men on the Bummel,2022-12-07 06:03:10.766412,2022,12,7,2,0,47,5,424,11,424,5,424,1,5
1051,Fairlie,1051,Three Men in a Boat and Three Men on the Bummel,2024-12-20 10:01:49.233612,2024,12,20,4,0,47,4,25,11,25,4,25,0,4
19,Sanford,4075,Plays Pleasant,2024-11-24 14:51:55.377612,2024,11,24,6,1,14,57,25,2,25,57,25,0,57
1769,Nelia,1769,Plays Pleasant,2023-10-31 11:55:48.744012,2023,10,31,1,0,14,2,441,2,441,2,441,1,2
495,Della,2995,The Divine Comedy I: Hell,2022-02-19 21:46:25.617612,2022,2,19,5,1,25,7,78,5,78,7,78,0,7
75,Enrichetta,4299,The Divine Comedy I: Hell,2024-07-17 09:28:59.227212,2024,7,17,2,0,25,43,181,5,181,41,181,1,41
27,Dacy,6208,The Divine Comedy I: Hell,2024-09-27 19:01:13.464012,2024,9,27,4,0,25,50,78,5,78,48,78,0,48
30,Matthiew,4119,The Histories,2024-01-25 06:25:04.132812,2024,1,25,3,0,13,46,49,2,49,46,49,0,46
748,Ritchie,3248,The Histories,2023-12-21 04:30:15.028812,2023,12,21,3,0,13,7,390,2,390,6,390,1,6
33,Penny,5332,Faust  Part Two,2024-10-28 01:35:35.745612,2024,10,28,0,0,15,39,78,3,78,37,78,0,37
1,Ursola,7102,Faust  Part Two,2024-05-27 21:45:31.617612,2024,5,27,0,0,15,61,27,3,27,61,27,0,61
15,Lonnie,6159,Paradiso (The Divine Comedy  #3),2023-09-26 11:56:56.395212,2023,9,26,1,0,32,50,69,5,69,49,69,0,49
321,Stephine,321,Prometheus Bound and Other Plays,2023-01-03 06:55:58.795212,2023,1,3,1,0,32,12,27,5,27,12,27,0,12
11,Teriann,6744,Prometheus Bound and Other Plays,2024-02-26 00:14:18.897612,2024,2,26,0,0,32,78,33,5,33,76,33,0,76
122,Reagen,5685,The Nibelungenlied,2024-02-18 17:57:22.315212,2024,2,18,6,1,18,29,124,2,124,29,124,0,29
440,Dulci,2940,Rameau's Nephew / D'Alembert's Dream,2024-12-17 04:34:53.496012,2024,12,17,1,0,36,7,28,5,28,7,28,0,7
1132,Celine,3632,Rameau's Nephew / D'Alembert's Dream,2022-01-28 16:09:32.856012,2022,1,28,4,0,36,4,1022,5,1022,4,1022,1,4
104,Ann,4416,Cousin Pons,2022-06-02 19:16:00.100812,2022,6,2,3,0,11,31,27,2,27,30,27,0,30
24,Raul,6796,The Odes,2022-11-29 12:20:05.275212,2022,11,29,1,0,8,57,71,2,71,56,71,0,56
1836,Jethro,1836,A Harlot High and Low,2024-03-02 06:51:02.443212,2024,3,2,5,1,21,2,318,5,318,2,318,1,2
683,Archibaldo,683,A Harlot High and Low,2024-09-13 01:31:13.435212,2024,9,13,4,0,21,5,46,5,46,4,46,0,4
92,Gustav,6467,The Black Sheep,2024-09-28 22:10:27.892812,2024,9,28,5,1,15,35,108,3,108,35,108,0,35
817,Hugues,817,Philosophical Dictionary,2022-06-27 04:03:06.820812,2022,6,27,0,0,24,4,690,2,690,4,690,1,4
31,Tripp,4123,Li Po and Tu Fu: Poems,2022-08-18 19:15:14.654412,2022,8,18,3,0,22,48,43,6,43,48,43,0,48
85,York,7038,Li Po and Tu Fu: Poems,2023-08-29 05:51:04.920012,2023,8,29,1,0,22,36,22,6,22,34,22,0,34
602,Wat,602,Li Po and Tu Fu: Poems,2024-03-05 17:03:06.590412,2024,3,5,1,0,22,4,292,6,292,4,292,1,4
119,Andree,5676,As I Crossed a Bridge of Dreams: Recollections of a Woman in Eleventh-Century Japan,2024-05-07 14:28:45.892812,2024,5,7,1,0,83,37,95,14,95,37,95,0,37
261,Walton,4982,As I Crossed a Bridge of Dreams: Recollections of a Woman in Eleventh-Century Japan,2024-11-22 22:40:00.216012,2024,11,22,4,0,83,15,53,14,53,14,53,0,14
510,Marya,3010,Love,2024-02-11 00:29:32.491212,2024,2,11,6,1,4,5,338,1,338,5,338,1,5
851,Carlin,851,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,2024-12-01 11:34:26.049612,2024,12,1,6,1,60,6,44,8,44,6,44,0,6
30,Matthiew,6218,Eugene Onegin,2023-03-15 07:43:48.484812,2023,3,15,2,0,13,46,49,2,49,46,49,0,46
1143,Lenette,1143,The Divine Comedy  Vol. 3: Paradise,2024-12-10 11:42:09.412812,2024,12,10,1,0,35,5,35,6,35,5,35,0,5
51,Ignacius,5402,The Divine Comedy  Vol. 3: Paradise,2024-10-22 06:30:59.150412,2024,10,22,1,0,35,49,35,6,35,48,35,0,48
283,Morly,2283,Netochka Nezvanova,2024-01-18 19:56:02.107212,2024,1,18,3,0,18,14,107,2,107,14,107,0,14
57,Doyle,6326,The Aeneid: A New Prose Translation,2023-08-31 16:58:39.528012,2023,8,31,3,0,35,50,61,6,61,49,61,0,49
229,Carrie,2229,Sketches from a Hunter's Album,2023-10-25 19:57:35.851212,2023,10,25,2,0,30,20,30,5,30,20,30,0,20
1038,Susan,3538,Gargantua and Pantagruel,2023-04-21 20:37:03.470412,2023,4,21,4,0,24,6,634,3,634,6,634,1,6
25,Garrek,5300,Either/Or: A Fragment of Life,2022-10-05 01:38:14.980812,2022,10,5,2,0,29,53,27,5,27,52,27,0,52
243,Steffen,2743,Poetics,2024-09-18 17:22:10.699212,2024,9,18,2,0,7,11,118,1,118,11,118,0,11
981,Johan,3481,Poetics,2022-02-15 13:46:46.641612,2022,2,15,1,0,7,7,278,1,278,7,278,1,7
228,Padriac,6083,Poetics,2024-07-08 00:13:21.268812,2024,7,8,0,0,7,20,129,1,129,18,129,0,18
68,Renado,4270,The Village of Stepanchikovo,2022-01-02 15:06:41.323212,2022,1,2,6,1,28,44,61,4,61,43,61,0,43
437,Sherline,2937,The Bacchae and Other Plays,2023-01-02 21:25:50.529612,2023,1,2,0,0,27,4,125,5,125,4,125,0,4
1922,Edwin,1922,The Communist Manifesto,2023-12-10 07:40:53.870412,2023,12,10,6,1,23,2,401,3,401,2,401,1,2
164,Hayyim,4656,The Communist Manifesto,2022-09-03 00:16:15.019212,2022,9,3,5,1,23,26,319,3,319,26,319,1,26
234,Murray,4902,Democracy in America,2024-08-08 07:08:20.280012,2024,8,8,3,0,20,19,159,3,159,19,159,0,19
45,Zora,6279,Metamorphoses,2023-08-19 00:46:14.126412,2023,8,19,5,1,13,47,33,1,33,47,33,0,47
14,Gusella,4054,Metamorphoses,2023-12-02 04:16:50.558412,2023,12,2,5,1,13,53,86,1,86,50,86,0,50
124,Modesta,4494,The Iliad,2023-07-01 12:15:40.545612,2023,7,1,5,1,9,31,181,2,181,31,181,1,31
1291,Brynn,1291,Sentimental Education,2024-06-25 03:23:39.633612,2024,6,25,1,0,21,3,203,2,203,3,203,1,3
1697,Cesare,1697,Three Tales,2023-12-17 01:29:54.552012,2023,12,17,6,1,11,2,394,2,394,2,394,1,2
1362,Tommi,3862,Dead Souls,2024-12-15 07:44:37.387212,2024,12,15,6,1,10,6,30,2,30,6,30,0,6
31,Tripp,7221,Dead Souls,2023-04-10 03:25:04.132812,2023,4,10,0,0,10,48,43,2,43,48,43,0,48
34,Peadar,6235,The Black Tulip,2023-04-04 10:59:45.710412,2023,4,4,1,0,15,49,52,3,52,46,52,0,46
1488,Sigismondo,1488,The Black Tulip,2022-06-01 03:32:41.275212,2022,6,1,2,0,15,4,129,3,129,4,129,0,4
545,Nowell,3045,The Histories,2024-04-14 16:07:34.401612,2024,4,14,6,1,13,3,222,2,222,3,222,1,3
183,Urbanus,4730,Don Quixote,2024-06-05 05:05:15.672012,2024,6,5,2,0,11,27,223,2,223,27,223,1,27
577,Dicky,577,Utopia,2024-01-01 07:55:45.691212,2024,1,1,0,0,6,6,379,1,379,6,379,1,6
90,Lucas,7060,The Brothers Karamazov,2023-02-04 22:16:47.102412,2023,2,4,5,1,22,40,30,3,30,39,30,0,39
148,Farand,148,Meditations,2022-10-29 04:42:58.200012,2022,10,29,5,1,11,36,49,1,49,34,49,0,34
153,Cully,4611,The Nicomachean Ethics,2023-03-18 00:04:53.150412,2023,3,18,5,1,22,26,53,3,53,25,53,0,25
829,Bartholomew,3329,Phaedrus,2023-08-03 05:44:24.283212,2023,8,3,3,0,8,6,530,1,530,6,530,1,6
159,Worden,5834,The Women's War,2023-05-01 01:52:00.619212,2023,5,1,0,0,15,30,86,3,86,29,86,0,29
725,Ive,3225,Incident at Vichy,2024-07-27 02:54:43.166412,2024,7,27,5,1,17,6,171,3,171,6,171,0,6
858,Othelia,858,Time of Wonder,2022-04-05 17:14:42.628812,2022,4,5,1,0,14,6,619,3,619,6,619,1,6
1144,Fairlie,1144,The Penguin Companion to European Literature,2022-03-25 22:57:39.393612,2022,3,25,4,0,44,4,767,6,767,4,767,1,4
135,Mick,4540,No More Water in the Tub!,2022-01-21 06:33:39.768012,2022,1,21,4,0,25,25,102,6,102,24,102,0,24
320,Hubey,5158,The Giraffe and the Pelly and Me,2024-07-25 07:36:47.716812,2024,7,25,3,0,32,13,50,7,50,12,50,0,12
382,Adah,382,Great Expectations,2022-06-17 03:13:20.836812,2022,6,17,4,0,18,8,77,2,77,8,77,0,8
125,Thaddeus,5700,Great Expectations,2023-02-25 12:04:10.728012,2023,2,25,5,1,18,33,155,2,155,32,155,0,32
311,Ansell,5131,The Mill on the Floss,2023-02-20 21:33:24.907212,2023,2,20,0,0,21,16,111,5,111,15,111,0,15
1258,Jimmy,3758,Dracula,2023-05-13 07:21:49.934412,2023,5,13,5,1,7,4,43,1,43,4,43,0,4
1299,Ermin,1299,Three Men in a Boat (Three Men  #1),2024-10-15 16:11:35.544012,2024,10,15,1,0,35,5,91,8,91,5,91,0,5
904,Florie,3404,Billy Budd  Sailor,2024-03-09 02:43:10.411212,2024,3,9,5,1,18,3,311,3,311,3,311,1,3
1381,Cristen,1381,The Sonnets,2023-10-07 06:54:49.675212,2023,10,7,5,1,11,7,222,2,222,6,222,1,6
345,Jeniece,2845,Hamlet,2022-11-19 13:25:34.228812,2022,11,19,5,1,6,11,222,1,222,11,222,1,11
1274,Pen,3774,A Midsummer Night's Dream,2023-10-04 17:48:46.593612,2023,10,4,2,0,25,4,468,4,468,4,468,1,4
1663,Rupert,1663,A Midsummer Night's Dream,2024-06-04 23:52:52.920012,2024,6,4,1,0,25,2,223,4,223,2,223,1,2
410,Rriocard,2910,Wide Sargasso Sea,2024-10-17 08:12:40.372812,2024,10,17,3,0,17,6,89,3,89,5,89,0,5
141,Tracey,6661,The Complete Pelican Shakespeare,2022-11-03 07:08:02.827212,2022,11,3,3,0,32,28,52,4,52,28,52,0,28
132,Artie,6627,In the Heart of the Sea: The Tragedy of the Whaleship Essex,2023-08-31 09:45:40.603212,2023,8,31,3,0,59,34,32,12,32,33,32,0,33
1111,Eberhard,3611,In the Heart of the Sea: The Tragedy of the Whaleship Essex,2022-03-30 05:09:15.345612,2022,3,30,2,0,59,5,1021,12,1021,5,1021,1,5
858,Othelia,3358,How to Build a Time Machine,2023-05-06 13:07:12.283212,2023,5,6,5,1,27,6,619,6,619,6,619,1,6
100,Dud,7100,Fast Food Nation: What The All-American Meal is Doing to the World,2024-09-30 12:46:41.774412,2024,9,30,0,0,66,36,28,12,28,36,28,0,36
221,Parker,4863,Stiff: The Curious Lives of Human Cadavers,2022-11-16 09:32:02.481612,2022,11,16,2,0,42,17,245,7,245,15,245,1,15
12,Filmer,2012,When the Emperor Was Divine,2023-03-16 17:48:22.056012,2023,3,16,3,0,27,64,61,5,61,62,61,0,62
71,Corinne,7383,Straight Talking,2024-09-10 14:33:16.670412,2024,9,10,1,0,16,48,51,2,51,48,51,0,48
374,Dixie,2374,Straight Talking,2024-03-21 01:56:51.009612,2024,3,21,3,0,16,8,299,2,299,8,299,1,8
218,Abbot,6052,Notes on a Scandal,2022-06-28 13:31:20.952012,2022,6,28,1,0,18,19,224,4,224,18,224,1,18
84,Gabriellia,7035,The Merchant of Venice,2022-11-27 21:26:28.632012,2022,11,27,6,1,22,45,100,4,100,43,100,0,43
1980,Filmer,1980,How to Breathe Underwater,2023-07-29 18:46:32.702412,2023,7,29,5,1,25,2,535,4,535,1,535,1,1
8,Nolly,4032,How to Breathe Underwater,2023-06-04 19:05:20.654412,2023,6,4,6,1,25,68,23,4,23,65,23,0,65
194,Dorelia,4774,Henry IV  part II,2022-02-25 07:11:21.288012,2022,2,25,4,0,17,23,29,4,29,22,29,0,22
29,Rafaello,4116,The Epic of Gilgamesh,2023-03-20 20:10:20.318412,2023,3,20,0,0,21,43,70,4,70,42,70,0,42
372,Rockwell,2872,The Epic of Gilgamesh,2022-03-12 14:49:43.099212,2022,3,12,5,1,21,7,475,4,475,7,475,1,7
95,Ardra,5578,D.H. Lawrence and Italy: Twilight in Italy/Sea and Sardinia/Etruscan Places,2022-12-05 03:48:17.678412,2022,12,5,0,0,75,38,26,10,26,37,26,0,37
1176,Dollie,1176,Pan,2022-04-22 16:29:20.078412,2022,4,22,4,0,3,3,667,1,667,3,667,1,3
1199,Livvyy,3699,Pan,2023-08-08 02:56:39.979212,2023,8,8,1,0,3,4,519,1,519,4,519,1,4
264,Leese,264,Forty Stories,2022-11-15 12:56:09.768012,2022,11,15,1,0,13,10,143,2,143,10,143,0,10
141,Tracey,2141,Forty Stories,2022-06-22 16:16:22.651212,2022,6,22,2,0,13,28,52,2,52,28,52,0,28
84,Gabriellia,7033,The Wife (Kristin Lavransdatter  #2),2022-02-03 18:11:15.124812,2022,2,3,3,0,36,45,100,5,100,43,100,0,43
187,Miner,4747,The Cross (Kristin Lavransdatter  #3),2022-08-13 06:22:02.520012,2022,8,13,5,1,37,26,330,5,330,26,330,1,26
445,Onfroi,445,The Collected Dorothy Parker,2024-08-18 14:00:05.064012,2024,8,18,6,1,28,6,140,4,140,6,140,0,6
161,Addie,2661,On the Road,2022-01-08 13:03:07.684812,2022,1,8,5,1,11,18,232,3,232,18,232,1,18
34,Peadar,34,A Confederacy of Dunces,2022-08-29 20:34:38.750412,2022,8,29,0,0,23,49,52,4,52,46,52,0,46
1100,Sybilla,1100,A Room of One's Own,2023-06-22 14:31:45.000012,2023,6,22,3,0,19,4,572,5,572,4,572,1,4
167,Hervey,2167,A Room of One's Own,2022-01-21 14:42:17.880012,2022,1,21,4,0,19,27,169,5,169,27,169,0,27
166,Myles,5863,Tender is the Night,2023-11-08 21:00:49.156812,2023,11,8,2,0,19,28,26,4,26,26,26,0,26
1546,Euphemia,1546,The Flame Trees of Thika: Memories of an African Childhood,2024-04-04 11:18:03.940812,2024,4,4,3,0,58,3,285,10,285,2,285,1,2
15,Lonnie,6757,The Flame Trees of Thika: Memories of an African Childhood,2024-07-22 03:22:15.566412,2024,7,22,0,0,58,50,69,10,69,49,69,0,49
114,Aurelie,114,The Flame Trees of Thika: Memories of an African Childhood,2024-09-14 19:55:18.129612,2024,9,14,5,1,58,28,25,10,25,28,25,0,28
322,Reid,5166,Orlando,2023-08-11 04:08:32.462412,2023,8,11,4,0,7,14,142,1,142,14,142,0,14
219,Tami,4856,Good Soldier Svejk And His Fortunes In The World,2022-01-30 15:21:51.115212,2022,1,30,6,1,48,18,37,9,37,18,37,0,18
1254,Brandtr,3754,Good Soldier Svejk And His Fortunes In The World,2023-02-13 07:00:51.259212,2023,2,13,0,0,48,5,701,9,701,4,701,1,4
504,Trula,504,Labyrinths: Selected Stories and Other Writings,2022-06-27 11:42:12.177612,2022,6,27,0,0,47,4,48,6,48,4,48,0,4
18,Andrei,2018,Labyrinths: Selected Stories and Other Writings,2022-01-15 02:56:59.160012,2022,1,15,5,1,47,53,47,6,47,52,47,0,52
32,Noby,7225,Labyrinths: Selected Stories and Other Writings,2022-10-05 22:46:07.848012,2022,10,5,2,0,47,52,142,6,142,51,142,0,51
6,Kandy,4022,The Plague,2022-03-21 03:16:18.302412,2022,3,21,0,0,10,66,28,2,28,63,28,0,63
260,Carina,2260,The Plague,2024-09-19 19:17:31.598412,2024,9,19,3,0,10,10,117,2,117,10,117,0,10
115,Zebulen,4458,The Heart Is a Lonely Hunter,2022-09-17 02:09:33.316812,2022,9,17,5,1,28,29,88,6,88,26,88,0,26
1730,Nanon,1730,Pale Fire,2022-01-02 00:20:55.560012,2022,1,2,6,1,9,2,1108,2,1108,2,1108,1,2
105,Carly,4418,The Years,2022-12-19 21:52:41.025612,2022,12,19,0,0,9,28,29,2,29,24,29,0,24
848,Adele,848,Nausea,2023-07-20 05:41:34.680012,2023,7,20,3,0,6,6,544,1,544,6,544,1,6
130,Franciskus,6617,Nausea,2022-01-21 09:27:26.260812,2022,1,21,4,0,6,29,96,1,96,27,96,0,27
312,Arda,5134,Nausea,2022-08-31 10:08:30.993612,2022,8,31,2,0,6,13,396,1,396,13,396,1,13
447,Morgan,2447,The Moon Is Down,2024-11-23 02:15:37.579212,2024,11,23,5,1,16,9,52,4,52,9,52,0,9
844,Ardeen,844,The Moon Is Down,2024-06-20 20:28:34.142412,2024,6,20,3,0,16,5,208,4,208,5,208,1,5
247,Morris,247,Invitation to a Beheading,2022-05-22 00:04:50.817612,2022,5,22,6,1,25,13,167,4,167,12,167,0,12
1208,Emmery,1208,The Sea  The Sea,2022-06-16 11:54:14.913612,2022,6,16,3,0,16,6,35,4,35,6,35,0,6
190,Lyndy,190,The Call of Cthulhu and Other Weird Stories,2024-05-08 02:54:07.483212,2024,5,8,2,0,43,21,112,8,112,21,112,0,21
352,Rocky,352,Seven Gothic Tales,2024-06-07 06:47:45.192012,2024,6,7,4,0,18,4,221,3,221,4,221,1,4
12,Filmer,7147,Seven Gothic Tales,2023-01-17 21:09:44.664012,2023,1,17,1,0,18,64,61,3,61,62,61,0,62
723,Netty,723,Shooting an Elephant,2023-06-27 00:30:45.758412,2023,6,27,1,0,20,4,43,3,43,4,43,0,4
91,Rozanna,6464,Orientalism,2023-08-14 21:41:48.100812,2023,8,14,0,0,11,41,274,1,274,41,274,1,41
88,Marcelia,6452,Casino Royale,2023-03-09 21:13:24.033612,2023,3,9,3,0,13,36,109,2,109,35,109,0,35
429,Danit,2929,Matilda,2023-12-04 13:11:56.712012,2023,12,4,0,0,7,5,407,1,407,5,407,1,5
258,Lothaire,4974,The Shakespeare Stealer (Shakespeare Stealer  #1),2024-05-06 03:33:43.224012,2024,5,6,0,0,49,17,134,6,134,17,134,0,17
413,Sigfried,2913,The Shakespeare Stealer (Shakespeare Stealer  #1),2022-01-21 22:53:11.553612,2022,1,21,4,0,49,7,384,6,384,6,384,1,6
61,Joly,7344,The Magic Finger,2023-01-22 19:10:45.518412,2023,1,22,6,1,16,50,106,3,106,50,106,0,50
799,Meara,3299,Boy: Tales of Childhood (Roald Dahl's Autobiography  #1),2024-02-18 10:10:31.089612,2024,2,18,6,1,56,6,129,8,129,5,129,0,5
60,Kincaid,7338,Boy: Tales of Childhood (Roald Dahl's Autobiography  #1),2022-04-30 13:35:00.753612,2022,4,30,5,1,56,48,243,8,243,46,243,1,46
1867,Ninnette,1867,The Outsiders,2022-10-30 05:02:37.214412,2022,10,30,6,1,13,3,807,2,807,2,807,1,2
159,Worden,5835,Gulliver's Travels,2023-08-30 20:04:07.156812,2023,8,30,2,0,18,30,86,2,86,29,86,0,29
292,Redd,5074,Emma,2023-08-08 23:06:16.411212,2023,8,8,1,0,4,10,119,1,119,10,119,0,10
864,Orv,3364,Emma,2023-04-06 00:50:46.804812,2023,4,6,3,0,4,5,54,1,54,4,54,0,4
42,Anna-diana,6867,The Mill on the Floss,2022-12-31 17:39:22.747212,2022,12,31,5,1,21,47,39,5,39,47,39,0,47
86,Amitie,4343,The Adventures of Huckleberry Finn,2023-08-21 10:31:37.713612,2023,8,21,0,0,34,41,25,5,25,41,25,0,41
78,Lotte,2078,Vanity Fair,2022-04-18 23:27:20.788812,2022,4,18,0,0,11,41,25,2,25,40,25,0,40
147,Andre,147,Little Dorrit,2023-05-29 12:55:47.044812,2023,5,29,0,0,13,35,204,2,204,32,204,1,32
280,Isahella,280,Little Dorrit,2024-01-12 14:15:45.787212,2024,1,12,4,0,13,14,268,2,268,14,268,1,14
585,Leoline,3085,Little Dorrit,2022-05-14 01:44:01.876812,2022,5,14,5,1,13,5,169,2,169,5,169,0,5
286,Shamus,5058,Little Dorrit,2024-10-12 05:47:08.011212,2024,10,12,5,1,13,13,94,2,94,12,94,0,12
195,Edward,2195,Little Dorrit,2023-04-10 14:07:30.456012,2023,4,10,0,0,13,22,34,2,34,20,34,0,20
58,Jeni,7331,The Time Machine,2022-05-26 09:18:29.544012,2022,5,26,3,0,16,45,34,3,34,44,34,0,44
96,Lannie,2096,The Shape of Things to Come,2022-05-15 13:06:40.401612,2022,5,15,6,1,27,37,72,6,72,35,72,0,35
62,Heywood,5446,The Shape of Things to Come,2022-08-11 20:31:50.875212,2022,8,11,3,0,27,51,259,6,259,49,259,1,49
117,Johnette,4467,The Shape of Things to Come,2024-11-22 11:41:20.769612,2024,11,22,4,0,27,34,27,6,27,34,27,0,34
341,Velma,2841,Tono-Bungay,2024-05-09 19:22:44.193612,2024,5,9,3,0,11,8,250,1,250,7,250,1,7
473,Simona,2973,A Passage to India,2022-10-25 20:29:35.227212,2022,10,25,1,0,18,6,75,4,75,6,75,0,6
57,Doyle,4225,Three Men in a Boat,2024-07-15 23:50:24.139212,2024,7,15,0,0,19,50,61,5,61,49,61,0,49
767,Lynette,767,Three Men in a Boat,2024-05-31 10:16:08.049612,2024,5,31,4,0,19,9,177,5,177,9,177,0,9
1484,Falkner,3984,The Longest Journey,2022-01-12 08:37:34.228812,2022,1,12,2,0,19,6,771,3,771,6,771,1,6
674,Horace,674,Middlemarch,2023-08-13 01:10:54.936012,2023,8,13,6,1,11,5,520,1,520,5,520,1,5
334,Mariya,2334,Middlemarch,2023-07-11 01:19:42.321612,2023,7,11,1,0,11,8,123,1,123,8,123,0,8
61,Joly,7341,Fantastic Mr Fox and Other Animal Stories,2023-12-16 22:24:36.513612,2023,12,16,5,1,41,50,106,7,106,50,106,0,50
234,Murray,6100,Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando,2023-11-28 21:28:35.294412,2023,11,28,1,0,65,19,159,8,159,19,159,0,19
177,Guillemette,2677,Bridget Jones's Guide to Life,2024-12-10 20:12:12.724812,2024,12,10,1,0,29,23,35,5,35,23,35,0,23
62,Heywood,4248,Cannery Row,2023-09-09 12:27:46.996812,2023,9,9,5,1,11,51,259,2,259,49,259,1,49
3,Reidar,4010,Brit-Think  Ameri-Think: A Transatlantic Survival Guide,2022-07-06 23:56:06.110412,2022,7,6,2,0,55,69,28,6,28,66,28,0,66
32,Noby,7228,After the Plague: and Other Stories,2022-06-18 03:50:02.568012,2022,6,18,5,1,35,52,142,6,142,51,142,0,51
159,Worden,4634,Youth,2024-10-13 05:30:34.065612,2024,10,13,6,1,5,30,86,1,86,29,86,0,29
1163,Filia,3663,Goldfinger (James Bond  #7),2022-03-23 13:27:20.587212,2022,3,23,2,0,27,4,307,4,307,4,307,1,4
42,Anna-diana,6265,The Fall of Berlin 1945,2022-03-10 17:06:29.198412,2022,3,10,3,0,23,47,39,5,39,47,39,0,47
50,Melisse,7299,The Last American Man,2024-01-23 13:30:45.009612,2024,1,23,1,0,21,53,141,4,141,52,141,0,52
840,Benedicto,840,On Her Majesty's Secret Service (James Bond  #11),2023-10-10 02:28:17.121612,2023,10,10,1,0,49,5,462,8,462,5,462,1,5
55,Sianna,6920,Octopussy & the Living Daylights (James Bond  #14),2023-04-30 12:23:57.691212,2023,4,30,6,1,50,51,157,8,157,48,157,0,48
1299,Ermin,3799,Octopussy & the Living Daylights (James Bond  #14),2023-04-01 01:30:28.420812,2023,4,1,5,1,50,5,91,8,91,5,91,0,5
201,Sherline,6001,Octopussy & the Living Daylights (James Bond  #14),2022-12-04 00:34:55.022412,2022,12,4,6,1,50,14,61,8,61,14,61,0,14
575,Ilise,3075,I Should Be Extremely Happy in Your Company: A Novel of Lewis and Clark,2022-04-02 07:55:51.134412,2022,4,2,5,1,71,6,231,14,231,5,231,1,5
806,Gwyn,806,I Should Be Extremely Happy in Your Company: A Novel of Lewis and Clark,2024-10-03 03:16:42.580812,2024,10,3,3,0,71,4,103,14,103,4,103,0,4
154,Dedra,5815,East of Eden,2023-10-21 08:09:57.249612,2023,10,21,5,1,12,25,201,3,201,22,201,1,22
31,Tripp,7224,Mutants: On Genetic Variety and the Human Body,2023-05-14 17:20:30.648012,2023,5,14,6,1,46,48,43,8,43,48,43,0,48
4,Rich,6715,Mutants: On Genetic Variety and the Human Body,2022-07-30 11:44:32.923212,2022,7,30,5,1,46,62,37,8,37,59,37,0,59
61,Joly,2561,The Confusions of Young Törless,2022-05-01 23:49:55.022412,2022,5,1,6,1,31,50,106,5,106,50,106,0,50
1483,Katerine,3983,The Pizza That We Made,2024-07-29 13:12:31.185612,2024,7,29,0,0,22,4,169,5,169,4,169,0,4
1,Ursola,6101,A Year Down Yonder (A Long Way from Chicago  #2),2023-03-18 14:26:09.336012,2023,3,18,5,1,48,61,27,10,27,61,27,0,61
169,Roberto,4676,The Enormous Crocodile,2023-03-09 18:16:21.585612,2023,3,9,3,0,22,19,93,3,93,19,93,0,19
37,Travus,4145,The Enormous Crocodile,2023-01-03 23:38:46.027212,2023,1,3,1,0,22,43,46,3,46,42,46,0,42
74,Ozzie,6996,Ecstasia,2024-01-20 09:36:49.675212,2024,1,20,5,1,8,41,63,1,63,41,63,0,41
1125,Raine,3625,My Side of the Mountain (Mountain  #1),2022-05-23 16:24:09.384012,2022,5,23,0,0,38,4,557,7,557,4,557,1,4
1296,Huntlee,1296,The Westing Game,2023-08-08 10:08:08.961612,2023,8,8,1,0,16,4,525,3,525,4,525,1,4
50,Melisse,6298,Outcast of Redwall (Redwall  #8),2023-05-22 05:42:25.742412,2023,5,22,0,0,32,53,141,5,141,52,141,0,52
236,Kaspar,236,Outcast of Redwall (Redwall  #8),2023-07-07 09:37:56.203212,2023,7,7,4,0,32,15,80,5,80,15,80,0,15
416,Zaria,416,Dreamland,2023-12-12 01:20:30.187212,2023,12,12,1,0,9,8,88,1,88,8,88,0,8
24,Raul,6195,A Redwall Winter's Tale,2023-12-04 22:30:26.779212,2023,12,4,0,0,23,57,71,4,71,56,71,0,56
20,Kali,6180,Snow Treasure,2022-12-05 05:08:13.569612,2022,12,5,0,0,13,53,57,2,57,51,57,0,51
669,Annemarie,669,Snow Treasure,2023-07-09 02:47:57.604812,2023,7,9,6,1,13,6,485,2,485,6,485,1,6
35,Fee,6840,The New Rules of High School,2023-07-08 23:34:56.030412,2023,7,8,5,1,28,42,37,6,37,42,37,0,42
93,Frannie,5570,Pippi Longstocking,2022-07-10 10:13:06.782412,2022,7,10,6,1,18,40,140,2,140,38,140,0,38
179,Carver,5913,Pippi Longstocking,2024-06-11 20:09:56.385612,2024,6,11,1,0,18,24,118,2,118,23,118,0,23
38,Bailie,6851,The Far Side of Evil,2024-06-07 04:08:53.630412,2024,6,7,4,0,20,43,154,5,154,42,154,0,42
169,Roberto,2169,The Far Side of Evil,2024-10-13 08:12:42.100812,2024,10,13,6,1,20,19,93,5,93,19,93,0,19
